transaction_id,account_number,transaction_type,transaction_amount,account_holder_country,purchase_country,credit_card_type,card_balance,card_limit,account_holder_income
1288,249646,cash_withdrawal,73.46,USA,USA,mastercard,1578.38,4585.35,50001.08
1289,502400,purchase,63.01,Canada,Canada,mastercard,144.65,2825.07,27347.6
1290,250168,online_payment,68.05,Canada,Canada,amex,573.87,2243.97,52313.23
1291,692016,online_payment,1611.44,Canada,USA,amex,1209.05,2054.2,34127.08
1292,789376,online_payment,63.0,Canada,Canada,visa,824.41,1967.9,45132.87
1293,635534,online_payment,77.63,Mexico,Mexico,mastercard,1158.12,5487.81,55454.64
1294,538774,online_payment,1222.58,Canada,Canada,visa,3715.3,7986.43,53722.02
1295,611937,purchase,70.67,Mexico,Mexico,visa,1203.23,2804.56,95169.81
1296,511597,purchase,77.2,USA,USA,mastercard,776.35,5651.78,48921.46
1297,192263,cash_withdrawal,71.38,Canada,Canada,mastercard,1134.18,2198.74,41077.7
1298,635590,purchase,51.02,USA,USA,visa,327.48,1911.08,76814.58
1299,953938,cash_withdrawal,44.78,USA,USA,amex,1446.13,5315.85,21994.35
1300,665445,online_payment,1725.27,Canada,UK,amex,4682.42,9096.45,27127.92
1301,679205,purchase,46.31,Mexico,Mexico,amex,1068.27,4781.49,30751.36
1302,323810,purchase,27.22,USA,USA,mastercard,1249.57,1781.94,35074.03
1303,196646,cash_withdrawal,2854.49,Mexico,USA,amex,6823.6,10157.7,49669.91
1304,445266,purchase,39.07,USA,USA,visa,1577.3,2256.78,64178.87
1305,910951,online_payment,87.4,Canada,Canada,visa,911.89,5081.61,34173.48
1306,590025,purchase,39.64,Canada,Canada,amex,478.25,1377.78,45809.89
1307,580703,purchase,2019.66,USA,China,visa,7254.17,8047.96,32293.5
1308,443054,online_payment,87.34,Mexico,Mexico,amex,475.2,4955.77,68824.49
1309,957756,online_payment,69.14,USA,USA,amex,1647.52,6288.33,42959.36
1310,367552,cash_withdrawal,99.65,Canada,Canada,mastercard,618.05,1353.67,66986.08
1311,159379,purchase,24.65,USA,USA,mastercard,1404.36,4981.77,42352.34
1312,125053,cash_withdrawal,2832.96,Canada,USA,amex,3242.4,4599.12,22431.35
1313,502662,cash_withdrawal,58.0,USA,USA,visa,1282.83,5451.33,91788.68
1314,756282,cash_withdrawal,74.55,Mexico,Mexico,visa,698.93,1252.84,73901.85
1315,198723,purchase,1668.7,Canada,USA,amex,3559.68,7223.25,23402.24
1316,675644,purchase,44.01,USA,USA,mastercard,344.15,2516.11,56287.36
1317,372933,purchase,21.14,Mexico,Mexico,amex,1210.01,2377.71,45119.64
1318,984152,online_payment,40.16,Canada,Canada,visa,1347.99,5546.55,39537.51
1319,953088,online_payment,33.63,Canada,Canada,visa,1061.33,4277.66,25163.45
1320,930460,cash_withdrawal,66.47,Mexico,Mexico,visa,1509.06,2164.02,79811.01
1321,950916,online_payment,1683.2,Canada,Brazil,mastercard,5427.88,8730.49,29166.69
1322,132154,online_payment,7.98,Canada,Canada,amex,1020.6,3743.93,59437.35
1323,313942,cash_withdrawal,86.54,Canada,Canada,mastercard,724.99,5116.03,33596.67
1324,364480,purchase,25.67,Canada,Canada,mastercard,766.91,1320.74,54064.64
1325,465821,cash_withdrawal,47.3,USA,USA,mastercard,1362.74,3865.91,57392.86
1326,954211,online_payment,64.4,Mexico,Mexico,amex,1036.11,3143.67,31499.46
1327,381173,purchase,36.65,Mexico,Mexico,amex,629.54,3338.78,61920.31
1328,945633,online_payment,1909.6,Canada,Germany,visa,8038.76,11363.91,37300.8
1329,132265,online_payment,53.49,USA,USA,amex,1217.44,2415.93,49552.22
1330,465060,cash_withdrawal,88.24,Canada,Canada,amex,1055.98,3399.98,66690.74
1331,343322,purchase,45.53,Mexico,Mexico,amex,898.52,3561.69,56747.74
1332,274944,purchase,2519.31,Canada,China,visa,9838.93,11088.81,22892.81
1333,670485,purchase,13.1,USA,USA,amex,1057.26,5712.0,48033.19
1334,548396,online_payment,41.42,Mexico,Mexico,amex,1044.27,1776.08,40669.35
1335,254782,cash_withdrawal,89.13,USA,USA,amex,815.85,2662.41,45404.67
1336,784846,cash_withdrawal,1861.39,USA,Germany,visa,5236.06,8114.22,23913.72
1337,171907,cash_withdrawal,35.84,USA,USA,mastercard,1363.57,1965.44,56440.56
1338,302967,cash_withdrawal,54.87,USA,USA,mastercard,1332.99,4975.28,39984.01
1339,950867,cash_withdrawal,13.93,Canada,Canada,amex,1086.6,5905.41,77869.01
1340,402775,cash_withdrawal,38.2,Mexico,Mexico,amex,655.05,1857.52,67356.7
1341,491182,online_payment,8.07,Mexico,Mexico,visa,694.21,3318.11,58461.37
1342,856892,cash_withdrawal,104.31,Mexico,Mexico,amex,1045.47,3482.25,46852.18
1343,382247,purchase,39.81,USA,USA,visa,1138.96,3387.72,43669.63
1344,164772,cash_withdrawal,2533.45,Mexico,Mexico,mastercard,2955.78,4325.11,33449.86
1345,226108,online_payment,2015.36,USA,China,amex,4418.76,8292.62,22964.08
1346,114382,purchase,22.97,Mexico,Mexico,amex,1301.87,5202.86,62283.62
1347,184291,cash_withdrawal,44.49,USA,USA,amex,1078.13,3178.4,41316.7
1348,463339,purchase,52.9,Mexico,Mexico,visa,1055.71,2143.46,55056.01
1349,759116,online_payment,44.58,Canada,Canada,visa,1069.29,5598.84,53215.87
1350,382753,online_payment,71.11,Canada,Canada,mastercard,1239.68,4242.01,52378.37
1351,247550,cash_withdrawal,80.71,Canada,Canada,visa,557.85,4796.61,14495.47
1352,332050,online_payment,51.9,USA,USA,mastercard,991.1,5634.97,30027.61
1353,532882,cash_withdrawal,36.7,USA,USA,visa,913.99,4116.89,60052.51
1354,437827,cash_withdrawal,49.22,Canada,Canada,mastercard,1444.46,3379.96,37730.65
1355,592313,purchase,58.44,USA,USA,amex,1614.19,3304.71,78455.8
1356,486858,purchase,32.51,Mexico,Mexico,mastercard,1579.73,2412.03,41947.06
1357,754618,purchase,58.54,USA,USA,mastercard,819.52,5624.38,58322.86
1358,695603,online_payment,2628.73,USA,UK,visa,2597.57,4923.36,21622.58
1359,964266,cash_withdrawal,45.68,Canada,Canada,mastercard,940.6,2301.25,44001.9
1360,488349,cash_withdrawal,30.88,Mexico,Mexico,mastercard,1162.25,4933.22,14708.2
1361,114153,purchase,71.12,USA,USA,amex,1044.1,3995.65,58776.98
1362,700613,purchase,24.57,Mexico,Mexico,amex,0.0,1486.82,40304.64
1363,340773,purchase,1988.4,USA,Canada,visa,4419.79,6633.55,42510.33
1364,155318,cash_withdrawal,20.68,Canada,Canada,amex,957.76,1942.15,42590.03
1365,494030,cash_withdrawal,47.97,USA,USA,amex,1219.81,4601.1,37825.84
1366,477177,online_payment,22.2,Mexico,Mexico,visa,1114.66,2463.33,68917.18
1367,176077,purchase,86.24,USA,USA,amex,996.22,5742.56,41511.99
1368,976906,online_payment,1285.22,Mexico,Mexico,visa,1818.35,5910.04,44633.34
1369,233515,purchase,28.88,Canada,Canada,visa,943.96,2467.99,40311.34
1370,306988,purchase,16.24,Canada,Canada,visa,1301.01,4606.38,52800.0
1371,959751,purchase,55.3,USA,USA,visa,1157.34,3247.95,60199.53
1372,225885,purchase,110.64,Canada,Canada,visa,1176.65,3075.57,35649.41
1373,996209,cash_withdrawal,32.87,Canada,Canada,amex,723.22,5058.49,29104.17
1374,641656,cash_withdrawal,76.28,Canada,Canada,visa,418.44,2175.2,58945.0
1375,770688,cash_withdrawal,37.53,USA,USA,amex,920.04,1588.18,52929.6
1376,288014,purchase,99.32,USA,USA,amex,887.63,4434.67,67414.28
1377,191751,purchase,1464.18,Canada,Brazil,visa,6045.59,9881.98,41526.73
1378,330203,online_payment,55.15,Mexico,Mexico,visa,733.45,2556.54,41377.85
1379,913738,purchase,57.01,USA,USA,amex,1175.06,5234.15,39349.74
1380,795275,cash_withdrawal,17.58,Mexico,Mexico,amex,858.93,2006.3,45725.76
1381,923651,purchase,21.62,Mexico,Mexico,amex,215.36,1078.15,76208.56
1382,311951,purchase,63.89,Canada,Canada,amex,1022.75,5571.87,37356.22
1383,605155,online_payment,67.9,Mexico,Mexico,amex,1282.65,5421.04,59634.38
1384,295716,purchase,53.96,Mexico,Mexico,amex,1480.27,3335.95,64045.31
1385,684567,purchase,38.49,Canada,Canada,mastercard,701.95,4927.11,57182.59
1386,415172,cash_withdrawal,54.55,Mexico,Mexico,amex,659.34,4569.58,43657.82
1387,990695,purchase,39.0,Canada,Canada,amex,1528.27,5434.08,52941.02
1388,100126,online_payment,4.67,Canada,Canada,visa,1285.78,5338.54,55817.41
1389,938761,online_payment,68.31,Mexico,Mexico,amex,1171.69,4262.55,41581.67
1390,127632,cash_withdrawal,3092.57,Canada,China,visa,4760.45,7787.98,25019.47
1391,600315,cash_withdrawal,1814.76,Canada,India,amex,9333.77,11316.22,38029.5
1392,820670,purchase,61.2,Canada,Canada,amex,740.51,5531.1,52723.67
1393,209945,cash_withdrawal,64.51,Canada,Canada,visa,968.83,2236.45,50495.63
1394,417320,purchase,74.3,Canada,Canada,amex,719.65,5337.51,70627.69
1395,350869,purchase,27.47,Mexico,Mexico,amex,848.17,2253.17,44060.47
1396,841426,cash_withdrawal,1296.36,USA,Germany,visa,3339.55,4969.85,37969.8
1397,598716,cash_withdrawal,45.97,Mexico,Mexico,mastercard,857.67,3501.84,29605.71
1398,275399,online_payment,92.03,USA,USA,amex,1231.03,5852.37,56736.02
1399,562120,purchase,70.44,Mexico,Mexico,mastercard,514.63,2683.78,18931.34
1400,234869,online_payment,40.96,Canada,Canada,amex,780.21,5749.5,29791.99
1401,278954,online_payment,46.73,Mexico,Mexico,amex,1133.81,4133.16,43558.44
1402,769078,purchase,38.84,Canada,Canada,visa,1135.12,2437.81,42055.88
1403,134560,purchase,87.49,Canada,Canada,visa,866.34,2032.31,72949.97
1404,963021,purchase,59.2,Canada,Canada,amex,650.33,2528.89,42328.98
1405,384260,purchase,60.67,USA,USA,amex,615.59,4155.52,29857.37
1406,232717,online_payment,57.95,Canada,Canada,mastercard,696.9,3520.9,60217.43
1407,278595,online_payment,94.87,USA,USA,mastercard,816.28,3199.84,34000.2
1408,748373,online_payment,46.57,Mexico,Mexico,amex,1645.22,2795.82,56429.56
1409,479862,online_payment,25.8,Canada,Canada,amex,1551.53,2258.05,23844.58
1410,905688,cash_withdrawal,2567.68,Mexico,China,mastercard,5118.41,6523.82,30931.59
1411,594592,purchase,1393.17,USA,Canada,amex,0.0,1357.87,23930.43
1412,200158,purchase,911.74,Canada,Mexico,visa,5171.13,9655.71,27826.68
1413,808533,online_payment,18.98,Mexico,Mexico,mastercard,1168.44,4551.01,26114.41
1414,268502,cash_withdrawal,86.05,USA,USA,visa,1001.12,4361.5,84131.13
1415,532498,purchase,74.9,Mexico,Mexico,visa,1532.27,6170.75,43710.3
1416,430388,online_payment,1601.05,Mexico,Canada,mastercard,1775.98,6320.4,33437.15
1417,767054,cash_withdrawal,170.92,Canada,Canada,amex,4149.26,7369.18,23553.98
1418,418408,online_payment,3501.3,USA,UK,mastercard,6051.02,7338.74,35497.5
1419,568276,cash_withdrawal,4.32,Mexico,Mexico,amex,1006.26,4393.9,19099.18
1420,157545,online_payment,1306.79,Mexico,Germany,amex,1782.19,3674.61,46518.95
1421,611411,online_payment,12.5,Canada,Canada,mastercard,1096.47,3429.69,49396.1
1422,925656,online_payment,45.82,Canada,Canada,amex,1214.3,5689.98,63533.0
1423,984377,online_payment,38.82,USA,USA,amex,1046.08,1985.67,46176.61
1424,113224,cash_withdrawal,36.55,USA,USA,amex,1214.03,2679.21,61814.44
1425,140738,cash_withdrawal,25.49,Canada,Canada,mastercard,980.4,5232.27,48428.61
1426,950163,purchase,23.38,Canada,Canada,visa,985.31,2144.84,36058.76
1427,280760,cash_withdrawal,97.4,Mexico,Mexico,amex,1168.03,4297.5,40843.31
1428,863978,online_payment,87.45,Mexico,Mexico,amex,1386.98,5953.68,15399.92
1429,566725,online_payment,1676.8,USA,UK,visa,1707.64,2943.49,30131.29
1430,763937,online_payment,106.09,Canada,Canada,mastercard,1364.77,6236.06,38303.15
1431,632358,online_payment,9.65,Mexico,Mexico,amex,1072.04,4003.69,45230.76
1432,226161,purchase,48.08,Canada,Canada,visa,738.44,3339.42,58113.03
1433,632954,online_payment,1582.56,Canada,Germany,amex,6606.45,7324.35,25596.81
1434,944193,purchase,61.03,USA,USA,mastercard,1045.68,4841.7,49627.9
1435,398512,cash_withdrawal,30.0,Mexico,Mexico,mastercard,457.56,2637.32,30862.2
1436,762143,purchase,71.85,USA,USA,amex,1162.14,2903.69,49971.25
1437,666202,online_payment,58.85,Mexico,Mexico,mastercard,1567.8,2262.93,71446.62
1438,301579,online_payment,64.57,Mexico,Mexico,mastercard,1205.32,4461.35,76961.27
1439,752026,online_payment,570.43,USA,China,mastercard,3204.82,4433.07,23001.85
1440,871253,cash_withdrawal,43.6,Mexico,Mexico,mastercard,954.41,4806.27,53059.08
1441,604471,online_payment,52.06,USA,USA,visa,703.1,4661.05,60453.91
1442,429670,online_payment,1040.75,Mexico,Germany,mastercard,5625.61,7499.88,28975.17
1443,906388,cash_withdrawal,2483.07,Canada,Mexico,amex,6079.43,9096.79,30173.25
1444,318967,purchase,49.06,USA,USA,mastercard,749.96,5278.05,62461.26
1445,932672,purchase,2274.7,Canada,Brazil,mastercard,6511.01,9725.6,18354.53
1446,483152,online_payment,37.8,Mexico,Mexico,mastercard,1320.86,3563.91,45097.72
1447,194270,online_payment,43.95,Canada,Canada,amex,575.69,4495.39,75597.49
1448,891189,purchase,63.11,USA,USA,visa,902.51,3080.85,67927.78
1449,643385,online_payment,40.12,Canada,Canada,amex,1116.17,5782.67,67668.05
1450,765755,online_payment,40.16,Mexico,Mexico,amex,1430.72,4204.75,32254.54
1451,247313,cash_withdrawal,25.26,Canada,Canada,visa,811.31,3681.26,57985.92
1452,990324,purchase,63.41,Canada,Canada,amex,1378.77,5009.0,41088.79
1453,258768,cash_withdrawal,91.75,Mexico,Mexico,amex,948.57,5334.49,50041.83
1454,346726,online_payment,46.52,Canada,Canada,mastercard,950.48,2840.41,50147.64
1455,956912,online_payment,67.81,Canada,Canada,amex,763.7,5443.51,33770.81
1456,670451,cash_withdrawal,26.18,Canada,Canada,amex,850.92,3757.65,31302.12
1457,119816,purchase,50.7,Canada,Canada,visa,752.06,5627.58,57922.17
1458,857907,purchase,85.13,Mexico,Mexico,mastercard,971.57,5164.53,25145.5
1459,414997,online_payment,85.35,USA,USA,amex,271.58,3710.6,61481.39
1460,255989,online_payment,45.12,USA,USA,visa,814.31,4927.26,43176.49
1461,721019,cash_withdrawal,60.69,Mexico,Mexico,mastercard,996.14,4958.46,58195.83
1462,776926,purchase,69.5,Canada,Canada,mastercard,972.62,3258.51,75720.49
1463,306524,online_payment,1049.63,Canada,Canada,mastercard,3439.36,5342.04,37689.66
1464,687111,purchase,49.06,Mexico,Mexico,amex,1291.52,6217.51,45520.02
1465,251878,cash_withdrawal,73.87,Canada,Canada,amex,872.72,3622.37,52767.33
1466,830880,cash_withdrawal,44.74,Mexico,Mexico,visa,852.01,5119.54,68176.79
1467,626047,purchase,659.87,USA,Brazil,amex,5688.16,6750.01,22161.25
1468,881452,cash_withdrawal,48.58,Canada,Canada,visa,974.31,3062.18,50782.43
1469,535165,purchase,41.79,Canada,Canada,mastercard,1346.64,5588.06,50465.93
1470,978806,online_payment,49.57,Mexico,Mexico,amex,898.08,5219.86,32233.43
1471,233554,online_payment,42.64,Canada,Canada,visa,1042.65,3456.85,49087.96
1472,910874,purchase,69.19,Mexico,Mexico,amex,632.67,2562.66,54709.64
1473,551282,online_payment,44.59,Mexico,Mexico,amex,1237.77,5713.99,30112.91
1474,193501,cash_withdrawal,66.91,Mexico,Mexico,mastercard,1275.96,2072.17,68109.7
1475,364223,online_payment,62.99,USA,USA,visa,957.66,2803.56,68971.54
1476,159676,online_payment,41.97,Mexico,Mexico,visa,1157.11,5195.23,35737.75
1477,841804,cash_withdrawal,38.64,Mexico,Mexico,amex,1027.64,3127.2,54798.85
1478,273532,purchase,75.78,Mexico,Mexico,amex,924.62,3829.43,39418.49
1479,714685,purchase,65.97,USA,USA,amex,975.23,3237.25,37435.52
1480,697135,cash_withdrawal,1967.63,Canada,Brazil,amex,8325.04,10662.32,36205.34
1481,717895,cash_withdrawal,24.27,Mexico,Mexico,mastercard,1215.81,5817.14,55115.44
1482,320178,cash_withdrawal,48.82,USA,USA,mastercard,1602.55,3492.82,51212.2
1483,249521,online_payment,21.2,USA,USA,visa,805.54,4712.46,44972.01
1484,526752,purchase,60.93,Mexico,Mexico,mastercard,1392.5,3374.96,47762.69
1485,688365,cash_withdrawal,51.65,Mexico,Mexico,visa,497.31,5103.0,57669.47
1486,924690,purchase,19.88,USA,USA,mastercard,1555.23,3209.75,23907.61
1487,803662,cash_withdrawal,1226.91,Canada,Canada,amex,6696.47,7393.36,35411.58
1488,357009,purchase,49.65,Canada,Canada,amex,1132.26,2293.35,52182.84
1489,237717,cash_withdrawal,72.03,Mexico,Mexico,visa,1079.93,3556.92,53373.44
1490,481915,purchase,51.46,USA,USA,amex,958.66,4585.43,60615.96
1491,662288,cash_withdrawal,28.85,Canada,Canada,amex,1041.99,1989.41,51724.86
1492,651025,online_payment,79.12,Canada,Canada,amex,820.9,3820.98,55867.05
1493,897917,purchase,64.92,Canada,Canada,amex,1009.96,5753.31,80317.9
1494,400709,online_payment,44.59,Mexico,Mexico,amex,711.67,3001.73,53152.62
1495,951587,cash_withdrawal,1126.13,Mexico,UK,visa,5263.64,9933.62,45511.47
1496,286240,cash_withdrawal,69.24,Mexico,Mexico,amex,921.82,1983.42,62978.33
1497,676775,cash_withdrawal,2886.22,Canada,UK,visa,6017.02,7632.35,27307.03
1498,374486,online_payment,62.2,Mexico,Mexico,amex,1046.08,1644.17,41409.31
1499,402950,cash_withdrawal,36.29,Mexico,Mexico,amex,1187.54,4385.98,50045.95
1500,410914,online_payment,23.91,USA,USA,amex,1212.66,4825.58,37068.26
1501,178623,purchase,40.34,Mexico,Mexico,visa,1197.65,3148.55,46391.23
1502,465321,purchase,1263.03,USA,USA,amex,2067.73,5353.31,34822.04
1503,962061,cash_withdrawal,64.98,Canada,Canada,amex,789.34,3410.9,90558.13
1504,283675,online_payment,84.64,Mexico,Mexico,visa,1047.61,1621.45,62026.87
1505,837334,online_payment,51.1,Canada,Canada,mastercard,1079.8,4922.89,33117.21
1506,730235,online_payment,80.21,Mexico,Mexico,amex,986.43,5163.57,62850.62
1507,912831,online_payment,1811.27,Mexico,Mexico,amex,1538.49,5258.51,42662.95
1508,752465,cash_withdrawal,37.86,Canada,Canada,amex,1089.53,5434.92,57625.53
1509,316454,online_payment,73.21,Canada,Canada,amex,971.05,5680.36,42802.74
1510,209575,cash_withdrawal,54.09,Canada,Canada,amex,1622.97,4869.71,37726.12
1511,997336,purchase,2448.67,Canada,UK,amex,3165.59,3726.54,27347.71
1512,307606,cash_withdrawal,86.03,Canada,Canada,amex,1046.61,5353.03,45859.92
1513,605815,cash_withdrawal,90.49,Canada,Canada,amex,680.01,5206.0,35476.34
1514,392822,online_payment,76.3,Mexico,Mexico,mastercard,1226.37,4294.03,22694.99
1515,176218,online_payment,68.86,Mexico,Mexico,visa,547.96,4177.03,46795.55
1516,687518,purchase,26.78,Mexico,Mexico,amex,986.36,4617.92,61523.53
1517,870044,cash_withdrawal,86.6,Mexico,Mexico,visa,675.33,2399.07,68201.42
1518,436199,purchase,3.83,Canada,Canada,amex,1133.12,3796.47,40114.54
1519,549589,cash_withdrawal,88.65,USA,USA,mastercard,790.23,2552.69,41432.83
1520,786840,online_payment,1.0,Canada,Canada,mastercard,1253.64,5341.83,22930.96
1521,578446,purchase,39.89,USA,USA,visa,598.38,2485.56,38012.56
1522,562052,online_payment,23.19,Mexico,Mexico,visa,881.11,4574.58,49897.69
1523,434402,cash_withdrawal,2176.95,USA,China,visa,5873.94,7244.09,31447.86
1524,139986,online_payment,517.2,Mexico,Australia,mastercard,1622.82,5924.63,37845.36
1525,779520,online_payment,77.04,Mexico,Mexico,visa,690.53,4780.28,62454.87
1526,447739,purchase,32.13,USA,USA,visa,596.46,3437.76,57443.06
1527,725646,cash_withdrawal,34.6,USA,USA,visa,1385.8,2625.98,36490.57
1528,572327,purchase,44.03,Canada,Canada,amex,1317.66,2754.26,54447.01
1529,427073,cash_withdrawal,27.18,USA,USA,visa,1002.54,4041.58,73182.9
1530,697794,cash_withdrawal,75.38,Mexico,Mexico,amex,1167.85,4097.27,63963.53
1531,134911,online_payment,47.65,USA,USA,visa,903.19,4565.13,38000.5
1532,973559,online_payment,497.93,USA,India,amex,5608.96,7524.98,32845.32
1533,525037,online_payment,26.88,Canada,Canada,mastercard,1105.52,4773.67,76775.24
1534,830399,cash_withdrawal,58.31,Mexico,Mexico,amex,1193.82,2026.75,57249.81
1535,999885,online_payment,32.09,USA,USA,visa,1428.92,5242.95,51597.09
1536,708746,purchase,45.97,Mexico,Mexico,amex,921.55,4443.37,67450.87
1537,112175,online_payment,108.37,Canada,Canada,mastercard,1299.81,3549.31,79372.8
1538,416915,online_payment,72.42,Mexico,Mexico,amex,145.44,4641.38,48870.43
1539,599876,online_payment,67.03,USA,USA,amex,1466.83,6465.02,65256.9
1540,745588,online_payment,96.42,USA,USA,mastercard,261.91,1845.13,56598.29
1541,711213,cash_withdrawal,1383.16,Mexico,Germany,visa,3212.65,5730.3,28442.9
1542,868734,online_payment,28.49,USA,USA,amex,1177.59,2884.5,48990.41
1543,166358,online_payment,18.59,Canada,Canada,visa,1173.91,5986.49,67063.76
1544,510543,purchase,85.63,Canada,Canada,mastercard,759.91,2372.92,54926.79
1545,147057,purchase,16.47,USA,USA,amex,912.89,2937.26,61567.88
1546,368294,purchase,85.33,Canada,Canada,amex,840.6,3105.58,86390.7
1547,890857,cash_withdrawal,29.14,USA,USA,amex,781.9,4170.4,38793.26
1548,354726,cash_withdrawal,527.94,Mexico,Mexico,visa,5331.36,7326.69,20421.78
1549,378176,purchase,1508.59,Mexico,Germany,mastercard,5873.76,9798.37,18048.68
1550,626486,cash_withdrawal,37.07,Canada,Canada,mastercard,968.35,4625.56,57648.97
1551,808754,online_payment,1446.25,Canada,Germany,visa,4614.63,5689.39,40133.23
1552,267292,purchase,56.65,Canada,Canada,amex,1061.79,2269.33,76444.53
1553,244931,purchase,81.47,USA,USA,mastercard,1002.54,3031.67,50924.14
1554,543676,cash_withdrawal,28.85,Canada,Canada,amex,522.98,4334.13,60333.68
1555,262491,online_payment,30.62,Canada,Canada,visa,863.4,2601.12,55003.77
1556,481009,online_payment,27.05,Canada,Canada,mastercard,1244.65,2426.33,52515.86
1557,501921,purchase,18.84,Mexico,Mexico,mastercard,696.03,2500.67,108541.98
1558,360910,cash_withdrawal,107.68,USA,USA,mastercard,1345.04,5394.27,59458.34
1559,123236,cash_withdrawal,57.89,Canada,Canada,visa,274.07,4515.56,61707.0
1560,187955,online_payment,48.51,Canada,Canada,mastercard,954.64,5412.27,29913.61
